Date,Source,Destination,Departure time ,Arrival time ,Duration,Stops,CAD $,Airports
2022/05/01,DEL,YVR,12:55 a.m.,2:15 p.m.,25h 50m ,2,2907,Lufthansa
2022/05/01,DEL,YVR,3:25 a.m.,9:00 p.m.,30h 05m ,2,3222,Qatar Airways
2022/05/01,DEL,YQB,3:25 a.m.,5:32 p.m.,23h 37m ,2,3267,"Qatar Airways, Air Canada"
2022/05/01,DEL,YQB,3:25 a.m.,9:54 p.m.,27h 59m ,2,3267,"Qatar Airways, Air Canada"
2022/05/01,DEL,YHZ,3:25 a.m.,9:00 p.m.,26h 05m ,2,3353,"Qatar Airways, Air Canada"
2022/05/01,DEL,YHZ,3:25 a.m.,11:22 p.m.,28h 27m ,2,3353,"Qatar Airways, Air Canada"
2022/05/01,DEL,YQB,3:55 a.m.,11:34 p.m.,29h 09m ,2,3601,KLM
2022/05/01,DEL,YHZ,12:35 a.m.,9:19 p.m.,29h 14m ,2,3628,Air France
2022/05/01,DEL,YHZ,12:35 a.m.,11:33 p.m.,31h 28m ,2,3628,Air France
2022/05/01,DEL,YHZ,3:55 a.m.,6:15 p.m.,22h 50m ,2,3629,KLM
2022/05/01,DEL,YVR,3:55 a.m.,3:50 p.m.,24h 25m ,1,3710,Delta
2022/05/01,DEL,YVR,12:35 a.m.,11:25 a.m.,23h 20m ,1,3714,Delta
2022/05/01,DEL,YVR,3:55 a.m.,3:50 p.m.,24h 25m ,1,3762,KLM
2022/05/01,DEL,YVR,3:55 a.m.,3:57 p.m.,24h 32m ,2,3762,KLM
2022/05/01,DEL,YVR,3:55 a.m.,5:55 p.m.,26h 30m ,2,3762,KLM
2022/05/01,DEL,YVR,5:15 a.m.,7:15 a.m.,14h 30m ,direct,3972,Air India
2022/05/01,AMD,YYZ,4:35 a.m.,10:24 p.m.,27h 19m ,3,1246,"Qatar Airways, American Airlines"
2022/05/01,AMD,YYZ,4:15 a.m.,10:52 p.m.,28h 07m ,3,1259,"Kuwait Airways, Air Canada"
2022/05/01,AMD,YYZ,4:35 a.m.,7:38 p.m.,24h 33m ,2,1271,"Qatar Airways, Air Canada"
2022/05/01,AMD,YYZ,4:35 a.m.,5:00 p.m.,21h 55m ,2,1336,"Qatar Airways, Air Canada"
2022/05/01,AMD,YYZ,4:15 a.m.,8:36 p.m.,25h 51m ,2,1337,"Kuwait Airways, Air Canada"
2022/05/01,AMD,YYZ,5:50 a.m.,2:55 p.m.,18h 35m ,1,1348,Etihad Airways
2022/05/01,AMD,YYZ,8:30 p.m.,7:55 p.m.,32h 55m ,2,1400,British Airways
2022/05/01,AMD,YYZ,8:30 p.m.,3:55 p.m.,28h 55m ,2,1429,British Airways
2022/05/01,AMD,YYZ,4:35 a.m.,10:30 p.m.,27h 25m ,2,1631,Qatar Airways
2022/05/01,AMD,YYZ,4:35 a.m.,10:24 p.m.,27h 19m ,3,1684,"Qatar Airways, American Airlines"
2022/05/01,AMD,YYZ,4:35 a.m.,11:00 p.m.,27h 55m ,3,1827,"Qatar Airways, American Airlines"
2022/05/01,AMD,YYC,4:25 a.m.,12:02 a.m.,31h 07m ,2,1827,"Emirates, Alaska Airlines"
2022/05/01,AMD,YYZ,4:35 a.m.,10:30 p.m.,27h 25m ,2,2099,"Qatar Airways, American Airlines"
2022/05/01,AMD,YYZ,4:35 a.m.,8:31 p.m.,25h 26m ,2,2101,"Qatar Airways, Air Canada"
2022/05/01,AMD,YYZ,8:30 p.m.,3:55 p.m.,28h 55m ,2,2344,"Vistara, British Airways"
2022/05/01,AMD,YYC,4:35 a.m.,12:02 a.m.,30h 57m ,2,2374,"Qatar Airways, Alaska Airlines"
2022/05/01,AMD,YYZ,4:35 a.m.,7:05 p.m.,24h 00m ,2,2374,"Qatar Airways, WestJet"
2022/05/01,AMD,YYC,4:25 a.m.,8:55 p.m.,28h 00m ,2,2403,Emirates
2022/05/01,AMD,YYZ,4:35 a.m.,10:04 p.m.,26h 59m ,2,2426,"Qatar Airways, Air Canada"
2022/05/01,AMD,YYZ,8:30 p.m.,7:55 p.m.,32h 55m ,2,2431,"Vistara, British Airways"
2022/05/01,AMD,YYZ,8:35 a.m.,9:30 a.m.,34h 25m ,1,2562,Emirates
2022/05/01,AMD,YYC,4:35 a.m.,12:02 a.m.,30h 57m ,2,2562,Qatar Airways
2022/05/01,AMD,YYZ,4:15 a.m.,7:25 p.m.,24h 40m ,3,2563,"Kuwait Airways, Air Canada"
2022/05/01,AMD,YYZ,4:35 a.m.,8:34 p.m.,25h 29m ,2,2581,"Qatar Airways, Air Canada"
2022/05/01,AMD,YYZ,4:35 a.m.,10:56 p.m.,27h 51m ,2,2665,"Qatar Airways, Air Canada"
2022/05/01,AMD,YYZ,4:35 a.m.,11:18 p.m.,28h 13m ,3,2961,"Qatar Airways, American Airlines"
2022/05/01,BLR,YYZ,6:50 a.m.,7:55 p.m.,22h 35m ,1,1157,British Airways
2022/05/01,BLR,YYZ,8:50 p.m.,6:55 p.m.,31h 35m ,3,1157,"Emirates, Air Canada"
2022/05/01,BLR,YYZ,6:50 a.m.,11:18 p.m.,25h 58m ,2,1219,British Airways
2022/05/01,BLR,YYZ,3:55 a.m.,7:05 p.m.,24h 40m ,2,1219,"Qatar Airways, WestJet"
2022/05/01,BLR,YYZ,3:05 a.m.,7:25 p.m.,25h 50m ,2,1246,Air Canada
2022/05/01,BLR,YYZ,7:40 p.m.,1:21 p.m.,27h 11m ,2,1259,United Airlines
2022/05/01,BLR,YYZ,3:05 a.m.,9:37 p.m.,28h 02m ,2,1259,Air Canada
2022/05/01,BLR,YYZ,1:30 a.m.,8:15 p.m.,28h 15m ,2,1271,"IndiGo, LOT"
2022/05/01,BLR,YYC,3:05 a.m.,2:55 p.m.,23h 20m ,1,1271,Air Canada
2022/05/01,BLR,YYC,3:55 a.m.,12:02 a.m.,31h 37m ,2,1271,"Qatar Airways, Alaska Airlines"
2022/05/01,BLR,YYZ,3:05 a.m.,2:35 p.m.,21h 00m ,2,1273,Air Canada
2022/05/01,BLR,YYZ,3:05 a.m.,4:20 p.m.,22h 45m ,1,1273,Air Canada
2022/05/01,BLR,YYZ,3:55 a.m.,10:30 p.m.,28h 05m ,2,1273,Qatar Airways
2022/05/01,BLR,YYZ,3:05 a.m.,8:36 p.m.,27h 01m ,2,1273,"Lufthansa, Air Canada"
2022/05/01,BLR,YYZ,5:10 p.m.,5:12 p.m.,33h 32m ,2,1287,Emirates
2022/05/01,BLR,YYZ,3:05 a.m.,10:52 p.m.,29h 17m ,2,1287,"Lufthansa, Air Canada"
2022/05/01,BLR,YYZ,6:50 a.m.,11:52 p.m.,26h 32m ,2,1336,"British Airways, Air Canada"
2022/05/01,BLR,YYC,3:55 a.m.,12:02 a.m.,31h 37m ,2,1336,Qatar Airways
2022/05/01,BLR,YYZ,3:05 a.m.,7:38 p.m.,26h 03m ,2,1348,Air Canada
2022/05/01,BLR,YYZ,3:05 a.m.,7:25 p.m.,25h 50m ,1,1423,Air Canada
2022/05/01,BLR,YYZ,3:05 a.m.,6:24 p.m.,24h 49m ,2,1429,"Lufthansa, Air Canada"
2022/05/01,BLR,YYZ,5:10 p.m.,6:00 p.m.,34h 20m ,2,1429,"Emirates, Condor"
2022/05/01,BLR,YYC,3:55 a.m.,9:53 p.m.,53h 28m ,2,1430,Qatar Airways
2022/05/01,BLR,YYZ,8:50 p.m.,6:40 p.m.,31h 20m ,2,1430,"Emirates, Air Canada"
2022/05/01,BLR,YYZ,8:50 p.m.,5:12 p.m.,29h 52m ,2,1452,Emirates
2022/05/01,BLR,YYZ,7:40 p.m.,4:41 p.m.,30h 31m ,2,1452,United Airlines
2022/05/01,BLR,YYZ,3:05 a.m.,7:39 p.m.,26h 04m ,2,1582,Air Canada
2022/05/01,BLR,YYZ,4:40 a.m.,2:55 p.m.,19h 45m ,1,1582,Etihad Airways
2022/05/01,BLR,YYZ,3:05 a.m.,5:59 p.m.,24h 24m ,2,1615,Air Canada
2022/05/01,BLR,YYZ,3:25 p.m.,4:30 p.m.,34h 35m ,3,1615,"IndiGo, Air Canada"
2022/05/01,BLR,YYZ,3:05 a.m.,8:17 p.m.,26h 42m ,2,1615,Air Canada
2022/05/01,BLR,YYZ,3:05 a.m.,8:19 p.m.,26h 44m ,2,1615,Air Canada
2022/05/01,BLR,YYC,3:05 a.m.,6:43 p.m.,27h 08m ,2,1662,Air Canada
2022/05/01,BLR,YYZ,3:05 a.m.,6:55 p.m.,25h 20m ,2,1684,Lufthansa
2022/05/01,BLR,YYZ,3:55 a.m.,10:30 p.m.,28h 05m ,2,1718,"Qatar Airways, American Airlines"
2022/05/01,BLR,YYZ,3:05 a.m.,6:55 p.m.,25h 20m ,2,1718,"Lufthansa, Air Canada"
2022/05/01,BLR,YYZ,3:05 a.m.,8:31 p.m.,26h 56m ,2,1735,Air Canada
2022/05/01,BLR,YYC,1:20 a.m.,1:25 p.m.,23h 35m ,2,2094,KLM
2022/05/01,BLR,YYZ,8:50 p.m.,8:45 p.m.,33h 25m ,2,2101,"Emirates, Air Canada"
2022/05/01,BLR,YYZ,5:10 p.m.,6:55 p.m.,35h 15m ,3,2101,"Emirates, Lufthansa"
2022/05/01,BLR,YYC,1:20 a.m.,1:25 p.m.,23h 35m ,2,2106,Air France
2022/05/01,BLR,YYZ,3:05 a.m.,11:52 p.m.,30h 17m ,2,2108,Air Canada
2022/05/01,BLR,YYZ,3:05 a.m.,11:30 p.m.,29h 55m ,2,2108,Air Canada
2022/05/01,BLR,YYZ,3:55 a.m.,7:38 p.m.,25h 13m ,2,2125,"Qatar Airways, Air Canada"
2022/05/01,BLR,YYZ,3:05 a.m.,10:04 p.m.,28h 29m ,2,2125,Air Canada
2022/05/01,BLR,YYZ,3:05 a.m.,10:04 p.m.,28h 29m ,2,2130,Air Canada
2022/05/01,BLR,YYC,3:05 a.m.,9:57 p.m.,30h 22m ,2,2156,Air Canada
2022/05/01,BLR,YYZ,8:50 p.m.,5:12 p.m.,29h 52m ,2,2258,Emirates
2022/05/01,BLR,YYC,4:30 a.m.,12:02 a.m.,31h 02m ,2,2258,"Emirates, Alaska Airlines"
2022/05/01,BLR,YYZ,8:50 p.m.,9:30 a.m.,22h 10m ,1,2258,Emirates
2022/05/01,BLR,YYZ,5:10 p.m.,5:12 p.m.,33h 32m ,2,2258,Emirates
2022/05/01,BLR,YYZ,3:05 a.m.,8:34 p.m.,26h 59m ,2,2263,Air Canada
2022/05/01,BLR,YYZ,3:05 a.m.,8:36 p.m.,27h 01m ,2,2263,Air Canada
2022/05/01,BLR,YYZ,3:05 a.m.,8:36 p.m.,27h 01m ,2,2343,Air Canada
2022/05/01,BLR,YYZ,3:55 a.m.,8:34 p.m.,26h 09m ,2,2344,"Qatar Airways, Air Canada"
2022/05/01,BLR,YYZ,3:05 a.m.,10:44 p.m.,29h 09m ,2,2374,Air Canada
2022/05/01,BLR,YYZ,7:40 p.m.,7:55 p.m.,33h 45m ,2,2374,British Airways
2022/05/01,BLR,YYZ,3:05 a.m.,10:56 p.m.,29h 21m ,2,2385,Air Canada
2022/05/01,BLR,YYZ,3:05 a.m.,10:56 p.m.,29h 21m ,2,2393,Air Canada
2022/05/01,BLR,YYZ,3:55 a.m.,10:52 p.m.,28h 27m ,2,2418,"Qatar Airways, Air Canada"
2022/05/01,BLR,YYZ,9:15 p.m.,11:43 p.m.,35h 58m ,2,2423,"Vistara, United Airlines"
2022/05/01,BLR,YYZ,6:50 p.m.,11:43 p.m.,38h 23m ,2,2424,"Vistara, United Airlines"
2022/05/01,BLR,YYZ,5:10 p.m.,6:55 p.m.,35h 15m ,3,2426,"Emirates, Air Canada"
2022/05/01,BLR,YYZ,6:50 a.m.,10:52 p.m.,25h 32m ,2,2431,"British Airways, Air Canada"
2022/05/01,BLR,YYZ,3:05 a.m.,9:32 p.m.,27h 57m ,2,2450,Air Canada
2022/05/01,BLR,YYZ,5:10 p.m.,9:30 a.m.,25h 50m ,1,2521,Emirates
2022/05/01,BLR,YYZ,5:10 p.m.,4:20 p.m.,32h 40m ,2,2548,"Emirates, Lufthansa"
2022/05/01,BLR,YYZ,3:05 a.m.,10:52 p.m.,29h 17m ,2,2562,Air Canada
2022/05/01,BLR,YYZ,8:50 p.m.,6:00 p.m.,30h 40m ,2,2581,"Emirates, Condor"
2022/05/01,BLR,YYC,8:50 p.m.,12:02 a.m.,38h 42m ,2,2581,"Emirates, Alaska Airlines"
2022/05/01,BLR,YYZ,5:10 p.m.,6:40 p.m.,35h 00m ,2,2586,"Emirates, Air Canada"
2022/05/01,BLR,YYZ,7:40 p.m.,6:16 p.m.,32h 06m ,2,2629,United Airlines
2022/05/01,BLR,YYZ,3:05 a.m.,6:55 p.m.,25h 20m ,2,2665,Air Canada
2022/05/01,BLR,YYZ,3:05 a.m.,6:30 p.m.,24h 55m ,2,2665,Air Canada
2022/05/01,BLR,YYZ,3:05 a.m.,6:41 p.m.,25h 06m ,2,2889,Air Canada
2022/05/01,BLR,YYZ,3:05 a.m.,6:16 p.m.,24h 41m ,2,2951,Air Canada
2022/05/01,BLR,YYZ,3:55 a.m.,5:00 p.m.,22h 35m ,2,2961,"Qatar Airways, Air Canada"
2022/05/01,BLR,YYC,3:05 a.m.,9:59 p.m.,30h 24m ,2,4343,Air Canada
2022/05/01,BLR,YYZ,3:05 a.m.,11:52 p.m.,30h 17m ,2,4459,"Lufthansa, Air Canada"
2022/05/01,BLR,YYZ,3:05 a.m.,11:30 p.m.,29h 55m ,2,4462,Air Canada
2022/05/01,BLR,YYZ,3:55 a.m.,10:04 p.m.,27h 39m ,2,6322,"Qatar Airways, Air Canada"
2022/05/01,IXC,YYZ,5:40 p.m.,11:45 a.m.,27h 35m ,2,2101,"IndiGo, Air Canada"
2022/05/01,IXC,YYZ,3:25 p.m.,7:55 p.m.,38h 00m ,2,2125,"Vistara, British Airways"
2022/05/01,IXC,YYZ,7:05 p.m.,11:45 a.m.,26h 10m ,2,2385,"Vistara, Lufthansa"
2022/05/01,IXC,YYZ,3:25 p.m.,3:55 p.m.,34h 00m ,2,2418,"Vistara, British Airways"
2022/05/01,IXC,YYZ,5:40 p.m.,12:05 p.m.,27h 55m ,3,2431,"IndiGo, Air Canada"
2022/05/01,IXC,YYZ,6:50 p.m.,3:55 p.m.,30h 35m ,2,2431,"Vistara, British Airways"
2022/05/01,IXC,YYC,6:50 p.m.,12:02 a.m.,40h 42m ,3,2435,"Vistara, Qatar Airways"
2022/05/01,IXC,YYC,4:40 p.m.,2:55 p.m.,33h 45m ,3,2436,"IndiGo, Lufthansa"
2022/05/01,IXC,YYC,3:35 p.m.,2:55 p.m.,34h 50m ,3,2436,"IndiGo, Lufthansa"
2022/05/01,IXC,YYZ,4:40 p.m.,11:45 a.m.,28h 35m ,3,2619,"IndiGo, Lufthansa"
2022/05/01,IXC,YYZ,6:50 p.m.,7:55 p.m.,34h 35m ,2,2707,"Vistara, British Airways"
2022/05/01,IXC,YYZ,5:40 p.m.,5:00 a.m.,20h 50m ,1,2956,"IndiGo, Air Canada"
2022/05/01,IXC,YYZ,5:40 p.m.,4:20 p.m.,32h 10m ,2,2956,"IndiGo, Lufthansa"
2022/05/01,IXC,YYZ,5:40 p.m.,6:55 p.m.,34h 45m ,3,2961,"IndiGo, Lufthansa"
2022/05/01,IXC,YYZ,3:35 p.m.,11:45 a.m.,29h 40m ,3,3009,"IndiGo, Lufthansa"
2022/05/01,AMD,YQB,6:45 a.m.,6:30 p.m.,45h 15m ,3,1264,"Vistara, Air Transat"
2022/05/01,AMD,YQB,8:25 a.m.,6:30 p.m.,43h 35m ,3,1273,"Vistara, Air Transat"
2022/05/01,AMD,YQB,6:45 p.m.,8:52 p.m.,35h 37m ,3,1413,"IndiGo, Qatar Airways"
2022/05/01,AMD,YQB,8:30 p.m.,8:52 p.m.,33h 52m ,3,1418,"Vistara, Qatar Airways"
2022/05/01,AMD,YQB,9:40 p.m.,8:52 p.m.,32h 42m ,3,1419,"IndiGo, Qatar Airways"
2022/05/01,AMD,YQB,11:25 p.m.,8:52 p.m.,30h 57m ,3,1577,"IndiGo, Qatar Airways"
2022/05/01,AMD,YQB,4:35 a.m.,8:52 p.m.,49h 47m ,2,1669,Qatar Airways
2022/05/01,AMD,YVR,4:35 a.m.,9:08 p.m.,29h 03m ,2,1822,"Qatar Airways, Air Canada"
2022/05/01,AMD,YVR,4:35 a.m.,4:43 p.m.,24h 38m ,2,1966,"Qatar Airways, Alaska Airlines"
2022/05/01,AMD,YVR,4:35 a.m.,6:33 p.m.,26h 28m ,2,1966,"Qatar Airways, Alaska Airlines"
2022/05/01,AMD,YVR,4:35 a.m.,8:25 p.m.,28h 20m ,2,1966,"Qatar Airways, Alaska Airlines"
2022/05/01,AMD,YVR,4:35 a.m.,11:55 p.m.,31h 50m ,2,1966,"Qatar Airways, Alaska Airlines"
2022/05/01,AMD,YVR,4:35 a.m.,9:51 a.m.,41h 46m ,2,1966,"Qatar Airways, Alaska Airlines"
2022/05/01,AMD,YVR,4:25 a.m.,6:33 p.m.,26h 38m ,2,2037,"Emirates, Alaska Airlines"
2022/05/01,AMD,YVR,4:25 a.m.,8:25 p.m.,28h 30m ,2,2037,"Emirates, Alaska Airlines"
2022/05/01,AMD,YVR,4:25 a.m.,11:55 p.m.,32h 00m ,2,2037,"Emirates, Alaska Airlines"
2022/05/01,AMD,YHZ,4:25 a.m.,9:00 p.m.,25h 05m ,3,2193,"Emirates, Air Canada"
2022/05/01,AMD,YVR,8:30 p.m.,6:50 p.m.,34h 50m ,2,2274,British Airways
2022/05/01,AMD,YVR,8:25 a.m.,6:50 p.m.,46h 55m ,2,2274,British Airways
2022/05/01,AMD,YVR,4:35 a.m.,9:00 p.m.,52h 55m ,2,2336,Qatar Airways
2022/05/01,AMD,YVR,4:35 a.m.,11:46 a.m.,43h 41m ,3,2517,"Qatar Airways, American Airlines"
2022/05/01,AMD,YVR,4:35 a.m.,12:57 p.m.,44h 52m ,3,2517,"Qatar Airways, American Airlines"
2022/05/01,AMD,YVR,8:30 p.m.,9:25 a.m.,49h 25m ,2,2787,"Vistara, ANA"
2022/05/01,AMD,YQB,4:35 a.m.,8:52 p.m.,25h 47m ,2,3075,Qatar Airways
2022/05/01,AMD,YVR,4:35 a.m.,9:00 p.m.,28h 55m ,2,3727,Qatar Airways
2022/05/01,AMD,YVR,4:35 a.m.,10:07 p.m.,30h 02m ,2,3874,"Qatar Airways, Air Canada"
2022/05/01,AMD,YQB,4:35 a.m.,5:32 p.m.,22h 27m ,2,4017,"Qatar Airways, Air Canada"
2022/05/01,AMD,YQB,4:35 a.m.,9:54 p.m.,26h 49m ,2,4017,"Qatar Airways, Air Canada"
2022/05/01,AMD,YHZ,4:35 a.m.,9:00 p.m.,24h 55m ,2,4104,"Qatar Airways, Air Canada"
2022/05/01,AMD,YHZ,5:50 a.m.,8:11 p.m.,22h 51m ,2,4194,Etihad Airways
2022/05/01,BLR,YVR,3:25 p.m.,10:50 a.m.,31h 55m ,3,870,"IndiGo, ANA"
2022/05/01,BLR,YVR,1:40 p.m.,10:50 a.m.,33h 40m ,3,870,"IndiGo, ANA"
2022/05/01,BLR,YQB,10:35 a.m.,6:30 p.m.,41h 25m ,3,1444,"Emirates, Air Transat"
2022/05/01,BLR,YQB,7:40 p.m.,8:52 p.m.,34h 42m ,3,1450,"Vistara, Qatar Airways"
2022/05/01,BLR,YQB,9:15 p.m.,8:52 p.m.,33h 07m ,3,1450,"Vistara, Qatar Airways"
2022/05/01,BLR,YQB,5:10 p.m.,6:30 p.m.,34h 50m ,3,1457,"Emirates, Air Transat"
2022/05/01,BLR,YQB,10:00 p.m.,8:52 p.m.,32h 22m ,3,1463,"IndiGo, Qatar Airways"
2022/05/01,BLR,YQB,3:55 a.m.,8:52 p.m.,50h 27m ,2,1522,Qatar Airways
2022/05/01,BLR,YHZ,8:50 p.m.,11:22 p.m.,35h 02m ,3,1559,"Emirates, Air Canada"
2022/05/01,BLR,YHZ,8:50 p.m.,11:56 p.m.,35h 36m ,3,1566,"Emirates, Air Canada"
2022/05/01,BLR,YVR,3:55 a.m.,9:08 p.m.,29h 43m ,2,1593,"Qatar Airways, Air Canada"
2022/05/01,BLR,YQB,3:55 a.m.,8:52 p.m.,50h 27m ,2,1616,Qatar Airways
2022/05/01,BLR,YHZ,10:10 a.m.,12:55 p.m.,35h 15m ,3,1624,"Oman Air, Lufthansa"
2022/05/01,BLR,YHZ,5:10 p.m.,12:55 p.m.,28h 15m ,3,1667,"Emirates, Lufthansa"
2022/05/01,BLR,YVR,8:50 p.m.,6:33 p.m.,34h 13m ,2,1794,"Emirates, Alaska Airlines"
2022/05/01,BLR,YVR,3:55 a.m.,4:43 p.m.,25h 18m ,2,2139,"Qatar Airways, Alaska Airlines"
2022/05/01,BLR,YVR,3:55 a.m.,6:33 p.m.,27h 08m ,2,2139,"Qatar Airways, Alaska Airlines"
2022/05/01,BLR,YVR,3:55 a.m.,8:25 p.m.,29h 00m ,2,2139,"Qatar Airways, Alaska Airlines"
2022/05/01,BLR,YVR,3:55 a.m.,11:55 p.m.,32h 30m ,2,2139,"Qatar Airways, Alaska Airlines"
2022/05/01,BLR,YVR,3:55 a.m.,9:51 a.m.,42h 26m ,2,2139,"Qatar Airways, Alaska Airlines"
2022/05/01,BLR,YVR,3:55 a.m.,9:00 p.m.,53h 35m ,2,2247,Qatar Airways
2022/05/01,BLR,YQB,1:20 a.m.,10:15 p.m.,30h 25m ,2,2287,Air France
2022/05/01,BLR,YHZ,3:05 a.m.,11:56 p.m.,29h 21m ,2,2389,Air Canada
2022/05/01,BLR,YHZ,3:05 a.m.,10:51 a.m.,40h 16m ,2,2389,Air Canada
2022/05/01,BLR,YHZ,3:05 a.m.,5:06 p.m.,46h 31m ,2,2389,Air Canada
2022/05/01,BLR,YHZ,3:05 a.m.,8:11 p.m.,49h 36m ,2,2389,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,1:52 p.m.,47h 17m ,2,2470,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,5:46 p.m.,51h 11m ,2,2470,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,8:03 p.m.,29h 28m ,2,2497,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,9:10 p.m.,30h 35m ,2,2497,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,2:58 p.m.,48h 23m ,2,2497,Air Canada
2022/05/01,BLR,YVR,3:55 a.m.,7:27 p.m.,28h 02m ,2,2509,"Qatar Airways, Air Canada"
2022/05/01,BLR,YVR,3:55 a.m.,10:07 p.m.,30h 42m ,2,2509,"Qatar Airways, Air Canada"
2022/05/01,BLR,YQB,3:05 a.m.,9:54 p.m.,28h 19m ,2,2518,Lufthansa
2022/05/01,BLR,YQB,3:05 a.m.,2:04 p.m.,44h 29m ,2,2518,Lufthansa
2022/05/01,BLR,YQB,3:05 a.m.,9:09 a.m.,39h 34m ,2,2544,"Lufthansa, Air Canada"
2022/05/01,BLR,YHZ,3:05 a.m.,11:22 p.m.,28h 47m ,2,2584,Lufthansa
2022/05/01,BLR,YHZ,3:05 a.m.,3:32 p.m.,44h 57m ,2,2584,Lufthansa
2022/05/01,BLR,YVR,3:05 a.m.,4:45 p.m.,50h 10m ,2,2595,Air Canada
2022/05/01,BLR,YQB,3:05 a.m.,7:18 p.m.,25h 43m ,2,2672,Air Canada
2022/05/01,BLR,YQB,3:05 a.m.,10:38 p.m.,29h 03m ,2,2672,Air Canada
2022/05/01,BLR,YVR,6:50 a.m.,6:50 p.m.,24h 30m ,1,2683,British Airways
2022/05/01,BLR,YVR,7:40 p.m.,6:50 p.m.,35h 40m ,2,2683,British Airways
2022/05/01,BLR,YVR,11:30 a.m.,6:50 p.m.,43h 50m ,2,2683,British Airways
2022/05/01,BLR,YVR,6:50 p.m.,6:50 p.m.,36h 30m ,2,2685,"Vistara, British Airways"
2022/05/01,BLR,YVR,7:40 p.m.,8:27 p.m.,37h 17m ,2,2686,United Airlines
2022/05/01,BLR,YVR,1:20 p.m.,6:50 p.m.,42h 00m ,2,2686,"Air India, British Airways"
2022/05/01,BLR,YVR,3:05 a.m.,4:45 p.m.,50h 10m ,2,2694,Lufthansa
2022/05/01,BLR,YHZ,3:05 a.m.,9:00 p.m.,26h 25m ,2,2708,Air Canada
2022/05/01,BLR,YHZ,3:05 a.m.,10:27 a.m.,39h 52m ,2,2708,Air Canada
2022/05/01,BLR,YQB,3:55 a.m.,8:52 p.m.,26h 27m ,2,2711,Qatar Airways
2022/05/01,BLR,YHZ,3:05 a.m.,11:56 p.m.,29h 21m ,2,2715,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,4:45 p.m.,50h 10m ,2,2721,Lufthansa
2022/05/01,BLR,YHZ,3:55 a.m.,12:55 p.m.,41h 30m ,2,2726,"Qatar Airways, Air Canada"
2022/05/01,BLR,YVR,3:05 a.m.,2:15 p.m.,23h 40m ,1,2790,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,5:22 p.m.,26h 47m ,2,2790,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,6:52 p.m.,28h 17m ,2,2790,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,8:22 p.m.,29h 47m ,2,2790,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,8:44 p.m.,30h 09m ,2,2790,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,10:07 p.m.,31h 32m ,2,2790,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,6:57 a.m.,40h 22m ,2,2790,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,7:52 a.m.,41h 17m ,2,2790,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,9:54 a.m.,43h 19m ,2,2790,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,11:58 a.m.,45h 23m ,2,2790,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,12:02 p.m.,45h 27m ,2,2790,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,12:52 p.m.,46h 17m ,2,2790,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,3:12 p.m.,48h 37m ,2,2790,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,10:53 p.m.,32h 18m ,2,2797,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,9:22 a.m.,42h 47m ,2,2797,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,9:53 a.m.,43h 18m ,2,2797,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,11:08 a.m.,44h 33m ,2,2797,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,9:08 p.m.,30h 33m ,2,2824,Air Canada
2022/05/01,BLR,YVR,3:05 a.m.,6:58 a.m.,40h 23m ,2,2824,Air Canada
2022/05/01,BLR,YHZ,3:05 a.m.,12:55 p.m.,42h 20m ,2,2847,Lufthansa
2022/05/01,BLR,YVR,1:20 a.m.,11:25 a.m.,22h 35m ,1,2970,Air France
2022/05/01,BLR,YVR,3:05 a.m.,11:08 a.m.,44h 33m ,2,2973,Air Canada
2022/05/01,BLR,YVR,1:20 a.m.,3:50 p.m.,27h 00m ,2,2995,KLM
2022/05/01,BLR,YVR,1:20 a.m.,3:50 p.m.,27h 00m ,2,2995,Air France
2022/05/01,BLR,YVR,3:55 a.m.,9:00 p.m.,29h 35m ,2,3027,Qatar Airways
2022/05/01,BLR,YVR,6:50 a.m.,8:25 p.m.,26h 05m ,2,3078,British Airways
2022/05/01,BLR,YHZ,3:55 a.m.,1:46 p.m.,42h 21m ,2,3099,"Qatar Airways, Porter Airlines"
2022/05/01,BLR,YHZ,6:50 a.m.,10:27 a.m.,36h 07m ,2,3323,"British Airways, Air Canada"
